%m/%d/%Y;price;dividend;earnings;cpi;real.price;real.dividend;real.earnings;pe.10
3/31/1875;4.59;0.3225;0.435;11.51265124;68.8939483586754;4.84058787487425;6.52916504052806;NA
4/30/1875;4.65;0.32;0.4267;11.60773554;69.22280381312;4.76371983230073;6.3521226638835;NA
5/31/1875;4.47;0.3175;0.4183;11.32232066;68.2206433817782;4.84564972566322;6.38404812675567;NA
6/30/1875;4.38;0.315;0.41;11.13207107;67.9895048496129;4.88965617069134;6.36431438089983;NA
7/31/1875;4.39;0.3125;0.4017;11.13207107;68.1447320296348;4.85084937568585;6.23547582148162;NA
8/31/1875;4.41;0.31;0.3933;11.22715537;67.8754301411258;4.77128874007914;6.0533801983004;NA
9/30/1875;4.37;0.3075;0.385;11.13207107;67.8342776695909;4.77323578567488;5.97624643084497;NA
10/31/1875;4.3;0.305;0.3767;11.13207107;66.7476874094373;4.73442899066939;5.84740787142675;NA
11/30/1875;4.37;0.3025;0.3683;11.03690579;68.4191760234279;4.73611001077504;5.76631179163123;NA
12/31/1875;4.37;0.3;0.36;10.9417405;69.0142486928839;4.73782027639935;5.68538433167922;NA
1/31/1876;4.46;0.3;0.3533;10.84657521;71.0535800544179;4.77938879289807;5.62852686843629;NA
2/28/1876;4.52;0.3;0.3467;10.84657521;72.0094578129975;4.77938879289807;5.52338031499253;NA
3/31/1876;4.51;0.3;0.34;10.84657521;71.8501448532343;4.77938879289807;5.41664063195114;NA
4/30/1876;4.34;0.3;0.3333;10.75149091;69.7533027072987;4.82165686916811;5.35686078164577;NA
5/31/1876;4.18;0.3;0.3267;10.37091074;69.6471137500119;4.99859668062286;5.4434717851983;NA
6/30/1876;4.15;0.3;0.32;10.08541488;71.1046603964794;5.14009593227562;5.48276899442733;NA
7/31/1876;4.1;0.3;0.3133;10.08541488;70.2479777411001;5.14009593227562;5.36797351860651;NA
8/31/1876;3.93;0.3;0.3067;10.18058017;66.7058250767648;5.09204771578357;5.2057701147694;NA
9/30/1876;3.69;0.3;0.3;10.27574545;62.0521404605249;5.04488946833536;5.04488946833536;NA
10/31/1876;3.67;0.3;0.2933;10.46599504;60.5939518962356;4.95318407871136;4.84256296762014;NA
11/30/1876;3.6;0.3;0.2867;10.56116033;58.9026187049657;4.90855155874714;4.69093910630935;NA
12/31/1876;3.58;0.3;0.28;10.75149091;57.5384386387395;4.82165686916811;4.50021307789024;NA
1/31/1877;3.55;0.2908;0.2817;10.9417405;56.064206604059;4.59252712125644;4.44881323953899;NA
2/28/1877;3.34;0.2817;0.2833;10.65632562;54.1605071561242;4.56796852271862;4.5939136758473;NA
3/31/1877;3.17;0.2725;0.285;10.18058017;53.8059708634464;4.62527667517008;4.83744532999439;NA
4/30/1877;2.94;0.2633;0.2867;10.46599504;48.5412039713713;4.347244559749;4.73359291788849;NA
5/31/1877;2.94;0.2542;0.2883;10.65632562;47.6742188739537;4.12203620331939;4.67499227937444;NA
6/30/1877;2.73;0.245;0.29;10.08541488;46.7748729837081;4.19774501135842;4.96875940119977;NA
7/31/1877;2.85;0.2358;0.2917;10.18058017;48.3744532999439;4.00234950460589;4.95116772898022;NA
8/31/1877;3.05;0.2267;0.2933;9.8;53.7795918367347;3.99732244897959;5.17165714285714;NA
9/30/1877;3.24;0.2175;0.295;9.704834711;57.690008812351;3.87270892490319;5.25263969124801;NA
10/31/1877;3.31;0.2083;0.2967;9.704834711;58.9363978916302;3.70889778876936;5.28290914031622;NA
11/30/1877;3.26;0.1992;0.2983;9.514585124;59.2067854413365;3.61778885273443;5.41760248378855;NA
12/31/1877;3.25;0.19;0.3;9.514585124;59.0251695350747;3.4507022189736;5.44847718785305;NA
1/31/1878;3.25;0.1892;0.3008;9.229089256;60.8510747292745;3.54246871962422;5.63200100878946;NA
2/28/1878;3.18;0.1883;0.3017;9.134004959;60.1602476095174;3.5623190644252;5.70765619616082;NA
3/31/1878;3.24;0.1875;0.3025;8.94367438;62.5997745682687;3.6226721393674;5.84457771817941;NA
4/30/1878;3.33;0.1867;0.3033;8.848509091;65.0306163538076;3.64601083280957;5.92305884087383;NA
5/31/1878;3.34;0.1858;0.3042;8.563094215;67.3999357602537;3.74937367193268;6.13864085576921;NA
6/30/1878;3.41;0.185;0.305;8.372844628;70.3760819864577;3.81805723386941;6.29463489908199;NA
7/31/1878;3.48;0.1842;0.3058;8.467928926;71.0142946705219;3.75886007997418;6.24027911213954;NA
8/31/1878;3.45;0.1833;0.3067;8.563094215;69.6196941236153;3.69892461821991;6.18908990948198;NA
9/30/1878;3.52;0.1825;0.3075;8.563094215;71.0322676275728;3.68278092103183;6.20523360667006;NA
10/31/1878;3.48;0.1817;0.3083;8.467928926;71.0142946705219;3.70784406368788;6.29129512842583;NA
11/30/1878;3.47;0.1808;0.3092;8.372844628;71.614370819064;3.73137701558697;6.38131511736444;NA
12/31/1878;3.45;0.18;0.31;8.18251405;72.857803403344;3.8012766993049;6.54664320435845;NA
1/31/1879;3.58;0.1817;0.3158;8.277679339;74.7339894027272;3.79306309342892;6.59245638362605;NA
2/28/1879;3.71;0.1833;0.3217;8.372844628;76.5675261494892;3.78297238361223;6.63929195749075;NA
3/31/1879;3.65;0.185;0.3275;8.277679339;76.1952685251269;3.86195196634205;6.83669875122714;NA
4/30/1879;3.77;0.1867;0.3333;8.18251405;79.6156286465527;3.94276866533459;7.03869735487958;NA
5/31/1879;3.94;0.1883;0.3392;8.18251405;83.2057233070073;3.97655779155063;7.16329475780124;NA
6/30/1879;3.96;0.19;0.345;8.087381157;84.61181521137;4.05965780054553;7.37148390099057;NA
7/31/1879;4.04;0.1917;0.3508;8.18251405;85.3175436955101;4.04835968475972;7.40826592286756;NA
8/31/1879;4.07;0.1933;0.3567;8.18251405;85.9510898120609;4.08214881097577;7.53286332578922;NA
9/30/1879;4.22;0.195;0.3625;8.467928926;86.115035491265;3.97924927033097;7.3973223615127;NA
10/31/1879;4.68;0.1967;0.3683;8.94367438;90.4218965986103;3.80042458567236;7.11589412762141;NA
11/30/1879;4.93;0.1983;0.3742;9.419419835;90.4412389428229;3.63782914449529;6.86472852178586;NA
12/31/1879;4.92;0.2;0.38;9.704834711;87.6033467150515;3.5611116550834;6.76611214465845;NA
1/31/1880;5.11;0.205;0.3892;9.990330579;88.3862644001102;3.54582861096333;6.73188534335086;NA
2/28/1880;5.2;0.21;0.3983;9.990330579;89.9429696439478;3.63231223562097;6.88928554022777;NA
3/31/1880;5.3;0.215;0.4075;10.08541488;90.8083614702026;3.68373541813086;6.98196364134105;NA
4/30/1880;5.18;0.22;0.4167;9.704834711;92.23279186666;3.91722282059174;7.41957613336626;NA
5/31/1880;4.77;0.225;0.4258;9.419419835;87.506026319932;4.12764275094019;7.81133459266815;NA
6/30/1880;4.79;0.23;0.435;9.229089256;89.6851224471461;4.30638375007173;8.14468230991827;NA
7/31/1880;5.01;0.235;0.4442;9.229089256;93.8042721211277;4.40000078811677;8.31693765992114;NA
8/31/1880;5.19;0.24;0.4533;9.229089256;97.1744854907491;4.49361782616181;8.48732066916311;NA
9/30/1880;5.18;0.245;0.4625;9.324254545;95.997379273605;4.5404165872651;8.57119457800045;NA
10/31/1880;5.33;0.25;0.4717;9.324254545;98.7772261637673;4.63307815027051;8.7416918539304;NA
11/30/1880;5.61;0.255;0.4808;9.419419835;102.915892590109;4.67799511773222;8.82031393178686;NA
12/31/1880;5.84;0.26;0.49;9.514585124;106.063689256873;4.72201356280598;8.89917940682665;NA
1/31/1881;6.19;0.265;0.4858;9.419419835;113.556038348088;4.86144590666289;8.9120393262522;18.473952
2/28/1881;6.17;0.27;0.4817;9.514585124;112.057014163511;4.90362946906775;8.74843820462938;18.147258
3/31/1881;6.24;0.275;0.4775;9.514585124;113.328325507343;4.99443742219863;8.67215952399944;18.270119
4/30/1881;6.22;0.28;0.4733;9.609669421;111.847343848396;5.03492866198566;8.51082762756361;17.950108
5/31/1881;6.5;0.285;0.4692;9.514585124;118.050339070149;5.1760533284604;8.52141832180217;18.869718
6/30/1881;6.58;0.29;0.465;9.514585124;119.503266320244;5.26686128159128;8.44513964117223;19.02871
7/31/1881;6.35;0.295;0.4608;9.609669421;114.184989298603;5.30465698316346;8.28605402658211;18.116367
8/31/1881;6.2;0.3;0.4567;9.8;109.322448979592;5.28979591836735;8.05283265306122;17.286243
9/30/1881;6.25;0.305;0.4525;10.18058017;106.084327412158;5.17691517771329;7.68050530464022;16.724836
10/31/1881;6.15;0.31;0.4483;10.27574545;103.420234100875;5.21305245061321;7.53874649551581;16.261989
11/30/1881;6.19;0.315;0.4442;10.18058017;105.065917869001;5.34665010157275;7.53962531783687;16.478642
12/31/1881;6.01;0.32;0.44;10.18058017;102.010689239531;5.43151756350247;7.4683366498159;15.958754
1/31/1882;5.92;0.32;0.4392;10.18058017;100.483074924796;5.43151756350247;7.45475785590715;15.678764
2/28/1882;5.79;0.32;0.4383;10.27574545;97.3663667388725;5.38121543289105;7.37058351323796;15.153861
3/31/1882;5.78;0.32;0.4375;10.27574545;97.1982037565946;5.38121543289105;7.35713047465573;15.09167
4/30/1882;5.78;0.32;0.4367;10.37091074;96.3062960466672;5.33183645933106;7.27629056809335;14.916997
5/31/1882;5.71;0.32;0.4358;10.46599504;94.2756036314728;5.28339635062544;7.19532540500803;14.567103
6/30/1882;5.68;0.32;0.435;10.56116033;92.9352428456126;5.23578832933029;7.11739976018336;14.327404
7/31/1882;6;0.32;0.4342;10.46599504;99.0636815742271;5.28339635062544;7.1689084232549;15.240559
8/31/1882;6.18;0.32;0.4333;10.56116033;101.116162110191;5.23578832933029;7.08958463468379;15.525429
9/30/1882;6.24;0.32;0.4325;10.27574545;104.933700941376;5.38121543289105;7.27304898351681;16.081106
10/31/1882;6.07;0.32;0.4317;10.18058017;103.029098782688;5.43151756350247;7.32745666301255;15.755581
11/30/1882;5.81;0.32;0.4308;10.08541488;99.5465245550711;5.48276899442733;7.38117775874779;15.19267
12/31/1882;5.84;0.32;0.43;9.990330579;101.012873600126;5.53495197808909;7.43759172055722;15.382128
1/31/1883;5.81;0.3208;0.4275;9.990330579;100.49397185218;5.54878935803432;7.3943499082284;15.270259
2/28/1883;5.68;0.3217;0.425;10.08541488;97.3191496510851;5.51189620471022;7.28180257072379;14.75759
3/31/1883;5.75;0.3225;0.4225;9.990330579;99.4561683562884;5.57819379041791;7.30786628357075;15.051254
4/30/1883;5.87;0.3233;0.42;9.895165289;102.508242194558;5.64581170383318;7.3344909236311;15.482067
5/31/1883;5.77;0.3242;0.4175;9.8;101.740408163265;5.71650612244898;7.36163265306122;15.335497
6/30/1883;5.82;0.325;0.415;9.514585124;105.700457444349;5.90251695350747;7.53706010986339;15.903388
7/31/1883;5.73;0.3258;0.4125;9.324254545;106.1901512042;6.03782744543253;7.64457894794634;15.948783
8/31/1883;5.47;0.3267;0.41;9.324254545;101.371749927919;6.0545065267735;7.59824816644364;15.19681
9/30/1883;5.53;0.3275;0.4075;9.229089256;103.540444077812;6.13191599194997;7.62978860067057;15.494692
10/31/1883;5.38;0.3283;0.405;9.229089256;100.73193293646;6.14689471803717;7.58298008164805;15.048056
11/30/1883;5.46;0.3292;0.4025;9.134004959;103.29401004653;6.22790990976514;7.61462253548137;15.408218
12/31/1883;5.34;0.33;0.4;9.229089256;99.9829966321002;6.17872451097248;7.48936304360301;14.896403
1/31/1884;5.18;0.3283;0.3925;9.229089256;96.987251414659;6.14689471803717;7.34893748653545;14.432821
2/28/1884;5.32;0.3267;0.385;9.229089256;99.6085284799201;6.11693726586276;7.2085119294679;14.80596
3/31/1884;5.3;0.325;0.3775;9.229089256;99.2340603277399;6.08510747292745;7.06808637240034;14.736023
4/30/1884;5.06;0.3233;0.37;9.038839669;96.7345402749836;6.1806871286368;7.0734742888822;14.353453
5/31/1884;4.65;0.3217;0.3625;8.848509091;90.8085183318935;6.28238717147745;7.07915868716374;13.46505
6/30/1884;4.46;0.32;0.355;8.848509091;87.0980627441387;6.24918835832386;6.93269333501553;12.906876
7/31/1884;4.46;0.3183;0.3475;8.753424793;88.0441676515356;6.28351088867349;6.8599435558091;13.043931
8/31/1884;4.74;0.3167;0.34;8.753424793;93.5716041857127;6.25192553704962;6.71188722007222;13.859813
9/30/1884;4.59;0.315;0.3325;8.658259504;91.6064019141;6.28671385685;6.63597573778611;13.569154
10/31/1884;4.44;0.3133;0.325;8.563094215;89.5975193938702;6.32227541128368;6.55837698265942;13.273251
11/30/1884;4.35;0.3117;0.3175;8.372844628;89.7759403639563;6.4329104853897;6.55261173920831;13.304437
12/31/1884;4.34;0.31;0.31;8.277679339;90.599305588781;6.47137897062722;6.47137897062722;13.432292
1/31/1885;4.24;0.3042;0.3067;8.277679339;88.5117639853529;6.35030155762839;6.40249009771409;13.129817
2/28/1885;4.37;0.2983;0.3033;8.372844628;90.1887033081584;6.15635931277429;6.25955004882482;13.384817
3/31/1885;4.38;0.2925;0.3;8.18251405;92.4977330164193;6.17707463637047;6.33546116550817;13.734194
4/30/1885;4.37;0.2867;0.2967;8.277679339;91.2255680698095;5.98498177702846;6.19373593737128;13.548548
5/31/1885;4.32;0.2808;0.2933;8.087381157;92.3037984124037;5.99974689680624;6.26682964684213;13.711371
6/30/1885;4.3;0.275;0.29;7.897091074;94.0903420053428;6.01740559336495;6.3456277166394;13.978784
7/31/1885;4.46;0.2692;0.2867;7.992232066;96.4296323774941;5.82037153274023;6.19873892435595;14.326658
8/31/1885;4.71;0.2633;0.2833;7.992232066;101.834880829147;5.69280766928121;6.12522754541347;15.13041
9/30/1885;4.65;0.2575;0.28;7.897091074;101.74885821508;5.63447978287809;6.12681296778976;15.116285
10/31/1885;4.92;0.2517;0.2767;7.897091074;107.65685643402;5.5075672285453;6.05460410066939;15.991023
11/30/1885;5.24;0.2458;0.2733;7.992232066;113.294007546652;5.31444027766548;5.90901760734734;16.824034
12/31/1885;5.2;0.24;0.27;8.18251405;109.814660202142;5.06836893240654;5.70191504895736;16.304475
1/31/1886;5.2;0.2383;0.275;7.992232066;112.429167794388;5.15228282411588;5.94577329681858;16.692317
2/28/1886;5.3;0.2367;0.28;7.992232066;114.591267175049;5.1176892340253;6.05387826585165;17.006648
3/31/1886;5.19;0.235;0.285;7.897091074;113.56485465296;5.14214659796641;6.23622034221458;16.843266
4/30/1886;5.12;0.2333;0.29;7.801941983;113.399458997233;5.16720581719814;6.42301623226516;16.801716
5/31/1886;5.02;0.2317;0.295;7.611651901;113.964223703666;5.26006187891224;6.69710079533496;16.863195
6/30/1886;5.25;0.23;0.3;7.51650281;120.694427040333;5.28756537510029;6.89682440230472;17.831494
7/31/1886;5.33;0.2283;0.305;7.611651901;121.001855047917;5.18287495449143;6.92412116127852;17.845845
8/31/1886;5.37;0.2267;0.31;7.706792893;120.4049483207;5.0830170920489;6.95075120659532;17.723912
9/30/1886;5.51;0.225;0.315;7.706792893;123.54399725271;5.04490006930306;7.06286009702428;18.147143
10/31/1886;5.65;0.2233;0.32;7.706792893;126.683046184721;5.00678304655721;7.17496898745324;18.562381
11/30/1886;5.79;0.2217;0.325;7.706792893;129.822095116732;4.97090820161995;7.28707787788219;18.968312
12/31/1886;5.64;0.22;0.33;7.801941983;124.91659155164;4.87263300378736;7.30894950568104;18.194057
1/31/1887;5.58;0.2225;0.3325;7.992232066;120.645145440901;4.8106711219714;7.18898044069883;17.512222
2/28/1887;5.54;0.225;0.335;8.087381157;118.371074815907;4.80748950064603;7.15781770096186;17.125366
3/31/1887;5.67;0.2275;0.3375;8.087381157;121.14873541628;4.8609060506532;7.21123425096904;17.473213
4/30/1887;5.8;0.23;0.34;8.087381157;123.926396016653;4.91432260066038;7.26465080097622;17.822983
5/31/1887;5.9;0.2325;0.3425;8.087381157;126.06305801694;4.96773915066756;7.3180673509834;18.075445
6/30/1887;5.73;0.235;0.345;7.992232066;123.888294511893;5.08093354455406;7.45924286328149;17.707695
7/31/1887;5.59;0.2375;0.3475;7.897091074;122.317444606946;5.19685028517882;7.6038125225248;17.43146
8/31/1887;5.45;0.24;0.35;7.992232066;117.834416246041;5.18903851358713;7.56734783231456;16.739849
9/30/1887;5.38;0.2425;0.3525;7.897091074;117.722334881103;5.30625765960364;7.71321989694961;16.676629
10/31/1887;5.2;0.245;0.355;7.992232066;112.429167794388;5.29714348262019;7.67545280134762;15.880666
11/30/1887;5.3;0.2475;0.3575;8.087381157;113.243086015217;5.28823845071063;7.63856665102646;15.950712
12/31/1887;5.27;0.25;0.36;8.277679339;110.013442500663;5.21885400857034;7.51514977234128;15.455513
1/31/1888;5.31;0.2483;0.3517;8.372844628;109.588561685657;5.12445195226905;7.25843637379389;15.358662
2/28/1888;5.28;0.2467;0.3433;8.277679339;110.222196661006;5.14996513565721;7.16653032456879;15.418178
3/31/1888;5.08;0.245;0.335;8.277679339;106.047113454149;5.11447692839893;6.99326437148425;14.808972
4/30/1888;5.1;0.2433;0.3267;8.18251405;107.702839813639;5.13805900522713;6.8993172092384;15.020108
5/31/1888;5.17;0.2417;0.3183;8.087381157;110.465425414844;5.16431205469397;6.80099514691391;15.387916
6/30/1888;5.01;0.24;0.31;7.992232066;108.321178971131;5.18903851358713;6.70250808005004;15.077628
7/31/1888;5.14;0.2383;0.3017;8.087381157;109.824426814758;5.09166554668421;6.44630925486625;15.279642
8/31/1888;5.25;0.2367;0.2933;8.087381157;112.174755015074;5.05747895467962;6.26682964684213;15.602911
9/30/1888;5.38;0.235;0.285;8.087381157;114.952415615447;5.02115570067474;6.0894867008183;15.987828
10/31/1888;5.35;0.2333;0.2767;8.18251405;112.982390784896;4.92687696637686;5.84340701498704;15.715941
11/30/1888;5.24;0.2317;0.2683;8.277679339;109.387180019634;4.83683389514299;5.60087412199768;15.223749
12/31/1888;5.14;0.23;0.26;8.277679339;107.299638416206;4.80134568788471;5.42760816891315;14.946748
1/31/1889;5.24;0.2292;0.2633;7.992232066;113.294007546652;4.95553178047571;5.69280766928121;15.802286
2/28/1889;5.3;0.2283;0.2667;7.897091074;115.971816890306;4.99554071623715;5.83578935181975;16.19272
3/31/1889;5.19;0.2275;0.27;7.801941983;114.949842225711;5.03874549255284;5.98004959555722;16.065045
4/30/1889;5.18;0.2267;0.2733;7.801941983;114.728358907357;5.02102682708452;6.05313909061403;16.050104
5/31/1889;5.32;0.2258;0.2767;7.611651901;120.774834681973;5.12611986300554;6.28165352565825;16.915421
6/30/1889;5.41;0.225;0.28;7.611651901;122.818017975465;5.10795823373006;6.35657024641963;17.219302
7/31/1889;5.3;0.2242;0.2833;7.611651901;120.320793950086;5.08979660445457;6.431486967181;16.889214
8/31/1889;5.37;0.2233;0.2867;7.611651901;121.909936511691;5.06936477151965;6.50867389160181;17.131853
9/30/1889;5.5;0.2225;0.29;7.706792893;123.319779471852;4.98884562408858;6.50231564487949;17.350788
10/31/1889;5.4;0.2217;0.2933;7.706792893;121.077601663273;4.97090820161995;6.57630751256261;17.053214
11/30/1889;5.35;0.2208;0.2967;7.706792893;119.956512758984;4.95072860134273;6.6525415580543;16.906021
12/31/1889;5.32;0.22;0.3;7.801941983;117.829125364313;4.87263300378736;6.64449955061913;16.610338
1/31/1890;5.38;0.22;0.2992;7.611651901;122.136956877634;4.99444805075828;6.79244934903126;17.220071
2/28/1890;5.32;0.22;0.2983;7.611651901;120.774834681973;4.99444805075828;6.77201751609634;17.026814
3/31/1890;5.28;0.22;0.2975;7.611651901;119.866753218199;4.99444805075828;6.75385588682085;16.901122
4/30/1890;5.39;0.22;0.2967;7.611651901;122.363977243578;4.99444805075828;6.73569425754537;17.257854
5/31/1890;5.62;0.22;0.2958;7.706792893;126.010392842147;4.9327911788741;6.63236195777708;17.78643
6/30/1890;5.58;0.22;0.295;7.706792893;125.113521718716;4.9327911788741;6.61442453530845;17.68436
7/31/1890;5.54;0.22;0.2942;7.706792893;124.216650595284;4.9327911788741;6.59648711283982;17.589295
8/31/1890;5.41;0.22;0.2933;7.992232066;116.969576493776;4.75661863745487;6.3414374834796;16.596791
9/30/1890;5.32;0.22;0.2925;8.087381157;113.670418415275;4.70065640063167;6.24973635083983;16.169702
10/31/1890;5.08;0.22;0.2917;8.087381157;108.542429614586;4.70065640063167;6.23264305483754;15.482849
11/30/1890;4.71;0.22;0.2908;7.897091074;103.061746708178;4.81392447469196;6.36313289654737;14.745043
12/31/1890;4.6;0.22;0.29;7.897091074;100.654784470832;4.81392447469196;6.3456277166394;14.442991
1/31/1891;4.84;0.22;0.2942;7.801941983;107.197926083322;4.87263300378736;6.51603922597382;15.42898
2/28/1891;4.9;0.22;0.2983;7.897091074;107.219226936321;4.81392447469196;6.5272439581846;15.476522
3/31/1891;4.81;0.22;0.3025;7.992232066;103.996980209809;4.75661863745487;6.54035062650044;15.051623
4/30/1891;4.97;0.22;0.3067;8.087381157;106.19210141427;4.70065640063167;6.5531423548806;15.408945
5/31/1891;4.95;0.22;0.3108;7.992232066;107.023919342734;4.75661863745487;6.71980487509533;15.566495
6/30/1891;4.85;0.22;0.315;7.801941983;107.419409401676;4.87263300378736;6.97672452815008;15.658211
7/31/1891;4.77;0.22;0.3192;7.706792893;106.951881469225;4.9327911788741;7.1570315649846;15.617919
8/31/1891;4.93;0.22;0.3233;7.706792893;110.539365962951;4.9327911788741;7.24896085513635;16.163998
9/30/1891;5.33;0.22;0.3275;7.611651901;121.001855047917;4.99444805075828;7.43491698465153;17.711261
10/31/1891;5.33;0.22;0.3317;7.611651901;121.001855047917;4.99444805075828;7.53026553834782;17.716568
11/30/1891;5.25;0.22;0.3358;7.51650281;120.694427040333;5.05767122835679;7.71984544764642;17.671739
12/31/1891;5.41;0.22;0.34;7.51650281;124.372733388228;5.05767122835679;7.81640098927868;18.206303
1/31/1892;5.51;0.2217;0.3425;7.326212727;129.961828229616;5.2291356294929;8.07838950429101;19.016388
2/28/1892;5.52;0.2233;0.345;7.326212727;130.197693616603;5.26687409141075;8.13735585103766;19.036425
3/31/1892;5.58;0.225;0.3475;7.135922645;135.122540975919;5.4484895554806;8.41488942457559;19.738054
4/30/1892;5.57;0.2267;0.35;7.040773554;136.703160898164;5.56384319131307;8.58996522699415;19.943265
5/31/1892;5.57;0.2283;0.3525;7.040773554;136.703160898164;5.60311160377933;8.65132212147268;19.911465
6/30/1892;5.54;0.23;0.355;7.040773554;135.966878164422;5.64483429202473;8.71267901595121;19.769284
7/31/1892;5.54;0.2317;0.3575;7.231071736;132.388674175919;5.53690538024556;8.54313195268791;19.211886
